title,url,date_parsed,topic,topic_label,umap_x,umap_y
Differential Analysis of Gene Spatial Organisation with Minkowski Functionals and Tensors,https://www.biorxiv.org/content/10.64898/2026.05.12.724373v1,2026-05-19 10:11:03+00:00,16,"Spatial, Transcriptomics, Spatial transcriptomics",-0.1936414,8.3176365
"Systematic common and rare variant association testing in 392,030 whole genomes in All of Us",https://www.medrxiv.org/content/10.64898/2026.05.08.26350964v1,2026-05-19 10:13:30+00:00,2,"Genetic, Gene, Traits",3.0956185,7.442412
Discovery of candidate therapeutic targets with Geneformer,https://www.nature.com/articles/s41596-026-01364-8;,2026-04-28 13:37:30+00:00,12,"Drug, Research, Genetic",1.5247258,9.045816
Pleiotropy and disease interactors: the dual nature of genes linking ageing and ageing-related diseases,https://link.springer.com/article/10.1007/s10522-026-10429-w,2026-05-06 06:38:57+00:00,14,"Aging, Lifespan, Human",3.764231,9.993081
Scaling and quantization of large-scale foundation model enables resource-efficient predictions in network biology,https://www.nature.com/articles/s43588-026-00972-4,2026-04-03 06:00:00+00:00,13,"Deep, Scale, Large",-0.38375688,5.85566
Odon: An ultra-fast viewer for spatial proteomics,https://www.biorxiv.org/content/10.64898/2026.03.30.715233,2026-04-03 06:00:00+00:00,16,"Spatial, Transcriptomics, Spatial transcriptomics",-1.0016057,8.535652
rewrites.bio - A manifesto for bioinformatics,https://rewrites.bio/,2026-04-03 06:00:00+00:00,11,"Disease, Foundation model, Model",-0.21812247,6.4819236
Perturbational phenotyping of human blood cells reveals genetically determined latent traits associated with subsets of common diseases,https://www.nature.com/articles/s41588-023-01600-x,2026-04-15 09:18:00+00:00,2,"Genetic, Gene, Traits",2.7555065,7.744207
Trajectory-based differential expression analysis for single-cell sequencing data,https://www.nature.com/articles/s41467-020-14766-3,2026-03-23 12:43:22+00:00,16,"Spatial, Transcriptomics, Spatial transcriptomics",1.0569298,9.2074175
Reprogramming of stroma-derived chemokine networks drives the loss of tissue organization in nodal B cell lymphoma,https://www.nature.com/articles/s43018-026-01136-z,2026-03-25 16:17:06+00:00,1,"Cancer, Tumor, Spatial",-0.05102827,9.883213
Genetic architectures of brain-related traits are shaped by strong selective constraints,https://www.biorxiv.org/content/10.64898/2026.03.22.713538v1,2026-03-25 17:20:56+00:00,2,"Genetic, Gene, Traits",2.8408663,7.931614
RNA-seq analysis in seconds using GPUs,https://www.biorxiv.org/content/10.64898/2026.03.04.709526v1,2026-03-11 08:03:27+00:00,16,"Spatial, Transcriptomics, Spatial transcriptomics",0.7001221,8.91196
The DNA virome varies with human genes and environments,https://www.biorxiv.org/content/10.1101/2025.09.08.674901v2,2026-03-12 07:46:42+00:00,2,"Genetic, Gene, Traits",2.9324493,8.367774
Fractal: Towards FAIR bioimage analysis at scale with OME-Zarr-native workflows,https://www.biorxiv.org/content/10.64898/2026.03.05.709921,2026-03-16 14:27:43+00:00,15,"Cell, Microscopy, Cellular",-1.5134063,6.77174
Tissue-specific impacts of aging and genetics on gene expression patterns in humans,https://www.nature.com/articles/s41467-022-33509-0,2026-03-04 17:11:21+00:00,14,"Aging, Lifespan, Human",3.6233008,10.535492
Trans-eQTLs reveal the architecture of human gene regulatory networks,https://www.medrxiv.org/content/10.64898/2026.02.04.26343575v1,2026-02-09 07:00:00+00:00,2,"Genetic, Gene, Traits",2.549074,8.250341
immgenT: A Comprehensive Reference of Convergent T-cell States in the Mouse,https://www.biorxiv.org/content/10.64898/2026.01.30.702892v1,2026-02-11 11:37:53+00:00,4,"Cell, Single, Human",1.1350564,8.710334
Combining xenium in situ spatial transcriptomics and imaging mass cytometry on a single tissue section,https://www.biorxiv.org/content/10.64898/2026.02.18.700929v1,2026-02-23 11:51:21+00:00,16,"Spatial, Transcriptomics, Spatial transcriptomics",-0.14826854,8.476947
Skin health and biological aging,https://www-nature-com.ez.srv.meduniwien.ac.at/articles/s43587-025-00901-6,2026-02-03 21:11:08+00:00,17,"Aging, Senescence, Ageing",4.284422,10.136619
Aging reshapes the adaptive immune system from healer to saboteur,https://www-nature-com.ez.srv.meduniwien.ac.at/articles/s43587-025-00906-1,2026-02-03 21:12:13+00:00,7,"Immune, Cell, Senescent",2.5607781,10.599311
Revealing the genetic architectures underlying organ-specific aging based on proteomic data,https://www.nature.com/articles/s41467-025-67223-4,2026-02-04 14:55:42+00:00,14,"Aging, Lifespan, Human",3.9246426,9.855565
Targeting modulated vascular smooth muscle cells in atherosclerosis via FAP-directed immunotherapy,https://www.science.org/doi/10.1126/science.adx1736,2026-01-29 22:23:21+00:00,7,"Immune, Cell, Senescent",2.2350674,8.776448
Automated Detection of Portal Fields and Central Veins in Whole-Slide Images of Liver Tissue,https://www.sciencedirect.com/science/article/pii/S2153353922000013,2026-01-16 10:52:53+00:00,5,"Ai, Learning, Image",0.7574304,5.4323583
Causal modelling of gene effects from regulators to programs to traits,https://www.nature.com/articles/s41586-025-09866-3 ,2025-12-12 11:12:22+00:00,2,"Genetic, Gene, Traits",3.1772983,7.658105
"Genome-wide association study of proteomic aging reveals shared genetic architectures with longevity, early life development, and age-related diseases",https://www.medrxiv.org/content/10.64898/2025.12.03.25341518v1,2025-12-15 10:15:10+00:00,14,"Aging, Lifespan, Human",3.9898336,9.896949
Multitrait analyses identify genetic variants associated with aortic valve function and aortic stenosis risk,https://www.nature.com/articles/s41588-025-02397-7,2025-12-22 07:00:00+00:00,2,"Genetic, Gene, Traits",2.7071726,7.461527
MSAI-Path: Predicting Microsatellite Instability from Routine Histology Slides Without Re-inventing the Wheel - Modern Pathology,https://www.modernpathology.org/article/S0893-3952(25)00230-3/fulltext,2025-11-27 14:42:29+00:00,2,"Genetic, Gene, Traits",1.3721536,6.5966425
Teach your microscope how to print: low-cost and rapid-iteration microfabrication for biology,https://bsky.app/profile/lhinderling.bsky.social/post/3lu3e2z5sqc2y,2025-10-29 19:17:05+00:00,15,"Cell, Microscopy, Cellular",-1.9207772,6.5657554
"Deep Learning-Based Segmentation of Lung Adenocarcinoma Whole Slide Images for Objective Grading, STAS Identification, and Mutation Prediction - Modern Pathology",,2025-10-31 12:59:40+00:00,10,"Deep learning, Deep, Learning",1.020119,4.66391
Single-cell exploration of ovarian aging across vertebrate models,https://www.biorxiv.org/content/10.1101/2025.10.15.682639,2025-10-16 15:19:40+00:00,14,"Aging, Lifespan, Human",3.0263314,9.920969
Transcriptome-wide association study in UK Biobank Europeans identifies associations with blood cell traits,https://academic.oup.com/hmg/article/31/14/2333/6524829,2025-10-20 06:00:00+00:00,2,"Genetic, Gene, Traits",2.983122,7.545464
Global survey of the immunomodulatory potential of common drugs,https://www.nature.com/articles/nchembio.2360,2025-10-22 14:39:32+00:00,12,"Drug, Research, Genetic",2.2185645,5.7453446
Integration of Genetic Information to Improve Brain Age Gap Estimation Models in the UK Biobank,https://onlinelibrary.wiley.com/doi/10.1002/hbm.70331,2025-10-27 12:33:08+00:00,0,"Brain, Aging, Age",5.128666,9.10546
Autofluorescence microscopy as a label-free tool for renal histology and glomerular segmentation,https://www.biorxiv.org/content/10.1101/2021.07.16.452703v1.supplementary-material,2025-10-14 12:05:27+00:00,15,"Cell, Microscopy, Cellular",0.12366366,6.6161
Exploring Augmentation-Driven Invariances for Graph Self-supervised Learning in Spatial Omics,https://www.biorxiv.org/content/10.1101/2025.09.23.678050v1 ,2025-09-29 06:00:00+00:00,5,"Ai, Learning, Image",-2.1953294,7.865937
CNTD1 is crucial for crossover formation in female meiosis and for establishing the ovarian reserve,https://rupress.org/jcb/article-abstract/224/8/e202401021/278039/CNTD1-is-crucial-for-crossover-formation-in-female ,2025-09-13 09:55:46+00:00,4,"Cell, Single, Human",2.7057946,9.662916
Machine learning reveals distinct neuroanatomical signatures of cardiovascular and metabolic diseases in cognitively unimpaired individuals,https://www.nature.com/articles/s41467-025-57867-7,2025-09-01 06:00:00+00:00,11,"Disease, Foundation model, Model",2.167459,6.886185
Sex differences in tissue-specific immunity and immunology,https://www.science.org/doi/10.1126/science.adx4381,2025-08-19 17:15:56+00:00,7,"Immune, Cell, Senescent",2.4370363,10.104464
Deep learning assessment of metastatic relapse risk from digitized breast cancer histological slides,https://www.nature.com/articles/s41467-025-60824-z,2025-08-20 15:18:27+00:00,10,"Deep learning, Deep, Learning",1.5559475,4.558483
zju-community/matchanything_eloftr,https://huggingface.co/zju-community/matchanything_eloftr,2025-08-25 12:55:09+00:00,12,"Drug, Research, Genetic",-0.41476348,8.04476
Cross-biobank generalizability and accuracy of electronic health record-based predictors compared to polygenic scores,https://www.nature.com/articles/s41588-025-02298-9,2025-08-28 07:00:12+00:00,2,"Genetic, Gene, Traits",3.1132782,6.7617903
Circulating cell-free RNA signatures for the characterization and diagnosis of myalgic encephalomyelitis/chronic fatigue syndrome,https://www.pnas.org/doi/10.1073/pnas.2507345122,2025-08-12 07:07:46+00:00,4,"Cell, Single, Human",0.8994559,9.36104
LSGI: interpretable spatial gradient analysis for spatial transcriptomics data,https://genomebiology.biomedcentral.com/articles/10.1186/s13059-025-03716-1,2025-08-13 07:30:53+00:00,16,"Spatial, Transcriptomics, Spatial transcriptomics",-0.44314754,8.374205
webKnossos: efficient online 3D data annotation for connectomics,https://www.nature.com/articles/nmeth.4331,2025-08-18 13:34:44+00:00,16,"Spatial, Transcriptomics, Spatial transcriptomics",-0.44192278,8.2185755
Noninvasive assessment of organ-specific and shared pathways in multi-organ fibrosis using T1 mapping,https://www.nature.com/articles/s41591-024-03010-w,2025-07-24 13:47:50+00:00,9,"Tissue, Imaging, Spatial",1.2153335,9.802548
Chrysalis: decoding tissue compartments in spatial transcriptomics with archetypal analysis,https://www.nature.com/articles/s42003-024-07165-7,2025-07-18 08:48:12+00:00,16,"Spatial, Transcriptomics, Spatial transcriptomics",-0.061971102,8.958303
MiroSCOPE: An AI-driven digital pathology platform for annotating functional tissue units,https://www.biorxiv.org/content/10.1101/2025.07.11.664228,2025-07-18 10:03:01+00:00,9,"Tissue, Imaging, Spatial",-0.49362057,6.173874
Bridging cell morphological behaviors and molecular dynamics in multi-modal spatial omics with MorphLink,https://www.nature.com/articles/s41467-025-61142-0,2025-07-21 06:00:00+00:00,8,"Omics, Spatial omics, Spatial",-1.8566773,9.190014
Spatiotemporal dynamics of tumor microenvironment remodeling,https://www.biorxiv.org/content/10.1101/2025.07.15.662972v1,2025-07-21 14:11:11+00:00,1,"Cancer, Tumor, Spatial",-1.0221161,10.263741
Recent evolution of the developing human intestine affects metabolic and barrier functions,https://www.science.org/doi/10.1126/science.adr8628,2025-07-21 15:44:38+00:00,7,"Immune, Cell, Senescent",3.0556161,9.774882
"Modulation of metabolic, inflammatory and fibrotic pathways by semaglutide in metabolic dysfunction-associated steatohepatitis",https://www.nature.com/articles/s41591-025-03799-0,2025-07-22 08:18:28+00:00,7,"Immune, Cell, Senescent",1.5158399,10.678301
A multi-omics resource of B cell activation reveals genetic mechanisms for immune-mediated diseases,https://www.medrxiv.org/content/10.1101/2025.05.22.25328104v2,2025-05-29 08:09:13+00:00,7,"Immune, Cell, Senescent",1.5974827,10.470852
Prediction of protein subcellular localization in single cells,https://www.nature.com/articles/s41592-025-02696-1,2025-06-02 08:33:28+00:00,4,"Cell, Single, Human",0.60053897,9.000535
scDataset: Scalable Data Loading for Deep Learning on Large-Scale Single-Cell Omics,https://arxiv.org/abs/2506.01883,2025-06-04 08:13:26+00:00,13,"Deep, Scale, Large",-1.7629381,8.2182865
Automated registration of spatial expression data scales multimodal integration to large cohorts,https://www.biorxiv.org/content/10.1101/2025.05.29.656851,2025-06-05 08:22:02+00:00,16,"Spatial, Transcriptomics, Spatial transcriptomics",-0.5297952,8.377213
Genome-wide analyses of variance in blood cell phenotypes provide new insights into complex trait biology and prediction,https://www.nature.com/articles/s41467-025-59525-4,2025-05-12 06:54:59+00:00,2,"Genetic, Gene, Traits",2.8149717,7.8866334
Domestic dog lineages reveal genetic drivers of behavioral diversification,https://doi.org/10.1016/j.cell.2022.11.003,2025-05-22 13:19:14+00:00,2,"Genetic, Gene, Traits",3.286175,8.159036
Deep-learning-enabled multi-omics analyses for prediction of future metastasis in cancer,https://www.biorxiv.org/content/10.1101/2025.05.16.654579v2,2025-05-23 10:13:13+00:00,10,"Deep learning, Deep, Learning",1.371812,4.671911
Multiplexed Deep Visual Proteomics Unveils Spatial Heterogeneity and Rare Endocrine States in Human Adult Pancreatic Islets,https://www.biorxiv.org/content/10.1101/2025.04.27.650857v1,2025-04-28 09:24:27+00:00,4,"Cell, Single, Human",-1.173594,8.87486
Joint profiling of cell morphology and gene expression during in vitro neurodevelopment,https://www.biorxiv.org/content/10.1101/2023.12.03.569583v2,2025-04-30 09:26:22+00:00,4,"Cell, Single, Human",1.3262154,8.213785
Common-variant and rare-variant genetic architecture of heart failure across the allele-frequency spectrum,https://www.nature.com/articles/s41588-025-02140-2,2025-04-11 09:03:01+00:00,2,"Genetic, Gene, Traits",2.5807536,7.639639
A Multimodal Imaging Pipeline for the Discovery of Molecular Markers of Cellular Neighborhoods,https://www.biorxiv.org/content/10.1101/2025.04.07.647675,2025-04-11 10:13:48+00:00,15,"Cell, Microscopy, Cellular",-0.44876528,7.225204
CXCL12 drives natural variation in coronary artery anatomy across diverse populations,https://www.cell.com/cell/fulltext/S0092-8674(25)00161-8,2025-04-14 06:53:04+00:00,2,"Genetic, Gene, Traits",2.0674462,8.404052
Secure and federated genome-wide association studies for biobank-scale datasets,https://www.nature.com/articles/s41588-025-02109-1,2025-04-14 07:02:28+00:00,2,"Genetic, Gene, Traits",2.9862487,6.9774947
Convergence of coronary artery disease genes onto endothelial cell programs,https://www.nature.com/articles/s41586-024-07022-x,2025-04-16 06:33:13+00:00,2,"Genetic, Gene, Traits",2.1815379,8.540165
Single-cell integration reveals metaplasia in inflammatory gut diseases,https://www.nature.com/articles/s41586-024-07571-1#data-availability,2025-04-23 06:00:00+00:00,7,"Immune, Cell, Senescent",1.0640475,10.058746
"Leonhard Med, a trusted research environment for processing sensitive research data",https://www.degruyter.com/document/doi/10.1515/jib-2024-0021/html?lang=en,2025-04-01 07:34:04+00:00,12,"Drug, Research, Genetic",2.48388,6.3360686
Genetic regulation of gene expression across multiple tissues in chickens,https://www.nature.com/articles/s41588-025-02155-9,2025-04-09 07:15:17+00:00,2,"Genetic, Gene, Traits",1.4401394,7.7232366
"Computational drug repurposing: approaches, evaluation of in silico resources and case studies",https://www.nature.com/articles/s41573-025-01164-x,2025-03-19 09:41:42+00:00,12,"Drug, Research, Genetic",2.1221595,5.4173536
Growth of the maternal intestine during reproduction: Cell,https://www.cell.com/cell/fulltext/S0092-8674(25)00200-4,2025-03-20 14:36:56+00:00,7,"Immune, Cell, Senescent",2.9423966,9.519538
Mendelian randomization of genetically independent aging phenotypes identifies LPA and VCAM1 as biological targets for human aging,https://www.nature.com/articles/s43587-021-00159-8,2025-03-31 07:30:00+00:00,14,"Aging, Lifespan, Human",4.127718,10.26629
Systems-level design principles of metabolic rewiring in an animal,https://www.nature.com/articles/s41586-025-08636-5,2025-02-27 22:59:42+00:00,12,"Drug, Research, Genetic",2.5981395,9.927132
Atlas of genetic and phenotypic associations across 42 female reproductive health diagnoses,https://www.nature.com/articles/s41591-025-03543-8,2025-03-12 08:56:46+00:00,2,"Genetic, Gene, Traits",2.7404766,9.036385
Topological identification and interpretation for single-cell epigenetic regulation elucidation in multi-tasks using scAGDE,https://www.nature.com/articles/s41467-025-57027-x,2025-02-17 07:35:33+00:00,4,"Cell, Single, Human",3.9531093,11.546171
A mathematical model that predicts human biological age from physiological traits identifies environmental and genetic factors that influence aging,https://elifesciences.org/reviewed-preprints/92092,2025-01-28 15:16:57+00:00,14,"Aging, Lifespan, Human",4.3532915,9.298714
Integrated systems biology approach identifies gene targets for endothelial dysfunction,https://www.embopress.org/doi/full/10.15252/msb.202211462,2025-01-29 09:42:34+00:00,2,"Genetic, Gene, Traits",2.0707023,8.776644
Dissecting the polygenic basis of atherosclerosis via disease-associated cell state signatures,https://www.sciencedirect.com/science/article/pii/S0002929723000976?ref=pdf_download&fr=RR-2&rr=909858aaefbf5a80,2025-01-29 09:59:47+00:00,2,"Genetic, Gene, Traits",2.2301729,8.550208
Single-Cell Genomics Elucidates Molecular Variations and Regulatory Mechanisms in Circulating Immune Cells,https://www.biorxiv.org/content/10.1101/2025.01.26.634963v1.full,2025-02-04 14:15:54+00:00,7,"Immune, Cell, Senescent",1.3553869,9.716841
Simulating 500 million years of evolution with a language model,https://www.science.org/doi/10.1126/science.ads0018,2025-01-17 16:09:09+00:00,13,"Deep, Scale, Large",-1.5191365,5.474965
Joint analysis of expression levels and histological images identifies genes associated with tissue morphology + Linking histology and molecular state across human tissues,https://www.nature.com/articles/s41467-021-21727-x,2025-01-22 10:50:16+00:00,6,"Images, Histopathology, Histology",1.098667,7.1996093
"CD45-PET is a robust, non-invasive tool for imaging inflammation",https://www.nature.com/articles/s41586-024-08441-6?WT.ec_id=NATURE-202501&sap-outbound-id=5CA62DA468F5D64406DF1ED64746ACF64FA848C6,2025-01-23 15:41:59+00:00,9,"Tissue, Imaging, Spatial",-0.22086397,7.1680245
Site-saturation mutagenesis of 500 human protein domains,https://www.nature.com/articles/s41586-024-08370-4,2025-01-08 17:09:53+00:00,12,"Drug, Research, Genetic",2.5953965,8.006098
Towards Unifying Anatomy Segmentation: Automated Generation of a Full-body CT Dataset via Knowledge Aggregation and Anatomical Guidelines,https://arxiv.org/pdf/2307.13375,2025-01-10 09:51:21+00:00,5,"Ai, Learning, Image",-0.11610902,5.041706
Representation Learning of Human Disease Mechanisms for a Foundation Model in Rare and Common Diseases,https://www.biorxiv.org/content/10.1101/2024.11.19.624381v1,2024-11-25 09:50:15+00:00,11,"Disease, Foundation model, Model",2.1169622,6.220682
Integration of multi-modal datasets to estimate human aging,https://link.springer.com/article/10.1007/s10994-024-06588-x,2024-10-29 08:23:15+00:00,14,"Aging, Lifespan, Human",4.538554,9.321851
Identifying perturbations that boost T-cell infiltration into tumours via counterfactual learning of their spatial proteomic profiles,https://www.biorxiv.org/content/10.1101/2023.10.12.562107v3,2024-10-29 08:26:01+00:00,1,"Cancer, Tumor, Spatial",-0.4485877,9.975365
Dissecting autonomous enzyme variability in single cells,https://doi.org/10.1101/2024.10.03.616530,2024-10-14 06:12:00+00:00,4,"Cell, Single, Human",1.2995824,9.180361
Super-resolved spatial transcriptomics by deep data fusion,https://www-nature-com.ez.srv.meduniwien.ac.at/articles/s41587-021-01075-3?fromPaywallRec=false,2024-09-22 14:06:43+00:00,16,"Spatial, Transcriptomics, Spatial transcriptomics",-0.28749654,8.23467
Deep-Learning-Based Hepatic Ploidy Quantification Using H&E Histopathology Images,https://www.mdpi.com/2073-4425/14/4/921,2024-07-12 11:03:00+00:00,6,"Images, Histopathology, Histology",0.98305756,5.594595
Restaining-based annotation for cancer histology segmentation to overcome annotation-related limitations among pathologists,https://www.sciencedirect.com/science/article/pii/S2666389923000193,2024-05-23 06:23:00+00:00,6,"Images, Histopathology, Histology",0.5609322,5.486892
Spatial transcriptomics of healthy and fibrotic human liver at single-cell resolution,https://www.biorxiv.org/content/10.1101/2024.02.02.578633v1,2024-03-26 23:45:01+00:00,16,"Spatial, Transcriptomics, Spatial transcriptomics",0.61705774,9.349699
Tumor histoculture captures the dynamic interactions between tumor and immune components in response to anti-PD1 in head and neck cancer,https://www.nature.com/articles/s41467-024-45723-z,2024-03-20 13:33:25+00:00,1,"Cancer, Tumor, Spatial",-0.39820248,10.48218
A Panoramic View of Cell Population Dynamics in Mammalian Aging,https://www.biorxiv.org/content/10.1101/2024.03.01.583001v1,2024-03-05 20:28:14+00:00,14,"Aging, Lifespan, Human",3.5038917,10.426893
Sequence modeling and design from molecular to genome scale with Evo,https://www.biorxiv.org/content/10.1101/2024.02.27.582234v1,2024-02-28 12:47:46+00:00,13,"Deep, Scale, Large",1.0549947,8.661074
Large-scale characterization of cell niches in spatial atlases using bio-inspired graph learning,https://www.biorxiv.org/content/10.1101/2024.02.21.581428v2,2024-02-29 11:50:42+00:00,15,"Cell, Microscopy, Cellular",-1.610479,7.9744925
Generative Diffusion Models on Graphs: Methods and Applications,https://arxiv.org/abs/2302.02591,2024-02-29 11:53:00+00:00,11,"Disease, Foundation model, Model",-1.805655,7.6396976
All models are wrong and yours are useless: making clinical prediction models impactful for patients,https://www.nature.com/articles/s41698-024-00553-6,2024-02-29 11:54:39+00:00,11,"Disease, Foundation model, Model",2.4817276,5.8567147
Cellular reprogramming as a tool to model human aging in a dish,https://www.nature.com/articles/s41467-024-46004-5,2024-02-29 12:00:10+00:00,19,"Clocks, Clock, Aging",4.115932,10.53369
Rendering protein structures inside cells at the atomic level with Unreal Engine,https://www.biorxiv.org/content/10.1101/2023.12.08.570879v1,2024-03-03 12:07:09+00:00,15,"Cell, Microscopy, Cellular",-1.191932,7.5200715
Deciphering the diversity and sequence of extracellular matrix and cellular spatial patterns in lung adenocarcinoma using topological data analysis,https://www.biorxiv.org/content/10.1101/2024.01.05.574362v2,2024-02-12 20:01:46+00:00,1,"Cancer, Tumor, Spatial",-0.26862437,10.415226
Improving target assessment in biomedical research: the GOT-IT recommendations,https://www.nature.com/articles/s41573-020-0087-3,2024-02-19 18:18:19+00:00,12,"Drug, Research, Genetic",2.4461591,6.3553114
Nuclear morphology and senescence,https://www.nature.com/articles/s41467-020-20213-0#Sec28,2024-02-20 07:00:00+00:00,17,"Aging, Senescence, Ageing",3.0799804,11.837591
Hypergraph factorisation for multi-tissue gene expression imputation,https://www.biorxiv.org/content/10.1101/2022.07.31.502211v3,2024-02-06 23:45:45+00:00,2,"Genetic, Gene, Traits",1.5764776,8.513102
Spatial transcriptomics landscape of lesions from non-communicable inflammatory skin diseases,https://www.nature.com/articles/s41467-022-35319-w,2024-02-07 21:10:27+00:00,16,"Spatial, Transcriptomics, Spatial transcriptomics",0.5562846,9.9036665
Distinguishing between driver and passenger mechanisms of aging,https://www.nature.com/articles/s41588-023-01627-0,2024-01-29 12:20:59+00:00,14,"Aging, Lifespan, Human",4.356815,9.537055
Spatial transcriptomics combined with single-cell RNA-sequencing unravels the complex inflammatory cell network in atopic dermatitis,https://onlinelibrary.wiley.com/doi/10.1111/all.15781,2024-01-05 16:42:21+00:00,16,"Spatial, Transcriptomics, Spatial transcriptomics",0.7713292,9.708856
Histopathologic brain age estimation via multiple instance learning,https://doi.org/10.1007/s00401-023-02636-3,2024-01-05 17:00:50+00:00,0,"Brain, Aging, Age",5.382091,9.3224535
Machine learning enabled prediction of digital biomarkers from whole slide histopathology images,https://www.medrxiv.org/content/10.1101/2024.01.06.24300926v2,2024-01-10 14:01:29+00:00,6,"Images, Histopathology, Histology",0.72818786,5.8434935
Niche-DE: niche-differential gene expression analysis in spatial transcriptomics data identifies context-dependent cell-cell interactions,https://genomebiology.biomedcentral.com/articles/10.1186/s13059-023-03159-6,2024-01-16 11:31:37+00:00,16,"Spatial, Transcriptomics, Spatial transcriptomics",-0.25079837,9.035193
"Development of a human genetics-guided priority score for 19,365 genes and 399 drug indications",https://www.nature.com/articles/s41588-023-01609-2,2024-01-04 10:43:55+00:00,12,"Drug, Research, Genetic",2.8467035,6.9115224
"Health, Diet, Microbiome, and Lifespan in genetically diverse mice",https://www.biorxiv.org/content/10.1101/2023.11.28.568901v2,2023-12-01 11:40:54+00:00,14,"Aging, Lifespan, Human",3.5133903,10.000652
The Impact of Large Language Models on Scientific Discovery: a Preliminary Study using GPT-4,https://arxiv.org/abs/2311.07361,2023-11-15 07:59:38+00:00,13,"Deep, Scale, Large",-1.212387,5.74095
Apoptotic stress causes mtDNA release during senescence and drives the SASP,https://www.nature.com/articles/s41586-023-06621-4,2023-10-20 11:34:21+00:00,17,"Aging, Senescence, Ageing",3.1147625,11.692897
Deep learning integrates histopathology and proteogenomics at a pan-cancer level,https://www.sciencedirect.com/science/article/pii/S2666379123003269,2023-10-02 08:20:54+00:00,10,"Deep learning, Deep, Learning",1.1607791,5.244261
Age-dependent topic modeling of comorbidities in UK Biobank identifies disease subtypes with differential genetic risk,https://doi.org/10.1038/s41588-023-01522-8,2023-10-11 07:02:51+00:00,11,"Disease, Foundation model, Model",3.2637143,7.1134434
Biomarkers of aging remain elusive as researchers try to slow the biological clock,https://www.nature.com/articles/s41591-023-02560-9,2023-10-12 06:54:29+00:00,19,"Clocks, Clock, Aging",4.643889,10.214874
Increased hyaluronan by naked mole-rat Has2 improves healthspan in mice,https://www.nature.com/articles/s41586-023-06463-0,2023-08-25 04:45:23+00:00,7,"Immune, Cell, Senescent",2.5620565,10.742513
Biomarkers of aging for the identification and evaluation of longevity interventions,https://doi.org/10.1016/j.cell.2023.08.003,2023-09-01 08:20:11+00:00,14,"Aging, Lifespan, Human",4.5531197,9.72735
Spatial predictors of immunotherapy response in triple-negative breast cancer,https://www.nature.com/articles/s41586-023-06498-3,2023-09-07 10:59:17+00:00,1,"Cancer, Tumor, Spatial",-0.7788847,10.67757
We need to shift the focus of aging research to aging itself,https://www.pnas.org/doi/10.1073/pnas.2307449120,2023-09-12 06:42:51+00:00,14,"Aging, Lifespan, Human",4.7809277,9.788041
Griddient: a microfluidic array to generate reconfigurable gradients on-demand for spatial biology applications,https://www.nature.com/articles/s42003-023-05282-3,2023-09-12 07:30:34+00:00,9,"Tissue, Imaging, Spatial",-1.0339675,8.699356
Pharmacological targeting of netrin-1 inhibits EMT in cancer,https://www.nature.com/articles/s41586-023-06372-2,2023-08-03 16:04:06+00:00,7,"Immune, Cell, Senescent",0.7463969,10.656518
Signalling by senescent melanocytes hyperactivates hair growth,https://www.nature.com/articles/s41586-023-06172-8,2023-07-18 08:09:42+00:00,7,"Immune, Cell, Senescent",1.9301153,11.440179
Eliminating Senescent Cells Can Promote Pulmonary Hypertension Development and Progression,https://www.ahajournals.org/doi/10.1161/CIRCULATIONAHA.122.058794,2023-07-24 14:40:21+00:00,7,"Immune, Cell, Senescent",2.0869555,11.439403
The somatic mutation landscape of the human body,https://genomebiology.biomedcentral.com/articles/10.1186/s13059-019-1919-5,2023-07-26 06:00:00+00:00,2,"Genetic, Gene, Traits",3.0977407,8.635448
PLSCR1 is a cell-autonomous defence factor against SARS-CoV-2 infection,https://www.nature.com/articles/s41586-023-06322-y,2023-07-26 13:30:55+00:00,7,"Immune, Cell, Senescent",1.5614752,10.244545
CryoNuSeg: A dataset for nuclei instance segmentation of cryosectioned H&E-stained histological images,https://doi.org/10.1016/j.compbiomed.2021.104349,2023-06-28 08:36:49+00:00,6,"Images, Histopathology, Histology",0.56558335,5.666013
A super-resolution strategy for mass spectrometry imaging via transfer learning,https://doi.org/10.1038/s42256-023-00677-7,2023-07-03 17:57:00+00:00,5,"Ai, Learning, Image",-0.8338154,6.8515983
Ageing-associated changes in transcriptional elongation influence longevity,https://www.nature.com/articles/s41586-023-05922-y,2023-04-17 06:00:00+00:00,14,"Aging, Lifespan, Human",3.6798139,11.124931
Thymidine nucleotide metabolism controls human telomere length,https://www.nature.com/articles/s41588-023-01339-5,2023-03-31 08:48:49+00:00,3,"Telomere, Telomere length, Length",3.3380709,8.862113
High-resolution 3D imaging uncovers organ-specific vascular control of tissue aging,https://www.science.org/doi/10.1126/sciadv.abd7819,2023-04-05 12:01:02+00:00,9,"Tissue, Imaging, Spatial",2.5388627,9.828843
Identifying Spatial Co-occurrence in Healthy and InflAmed tissues (ISCHIA),https://www.biorxiv.org/content/10.1101/2023.02.13.526554v1,2023-02-17 10:13:18+00:00,9,"Tissue, Imaging, Spatial",-0.015306332,9.56821
Mass Spectrometry-Based Atlas of Extracellular Matrix Proteins across 25 Mouse Organs,https://pubs.acs.org/doi/10.1021/acs.jproteome.2c00526,2023-02-13 19:04:01+00:00,4,"Cell, Single, Human",0.42214528,9.015333
